,playerName,seasonStartYear,salary,inflationAdjSalary,birthDate,startYear,position,height,weight,MP,PTS,Age,team,games,games_started,PER,FTr,AST,STL,TRB,FT,3P,FG,position_enc,team_enc,height_enc
4144,Samuel Dalembert,2005,"$8,470,000","$11,831,697",1981-05-10,2002.0,C,6-11,255.0,1785.0,589.0,23.0,PHI,72.0,60.0,14.4,0.31,35.0,46.0,542.0,89.0,0.0,250.0,0,27,9
4145,Tony Parker,2005,"$8,400,000","$11,733,914",1982-05-17,2002.0,G,6-2,185.0,2735.0,1331.0,22.0,SAS,80.0,80.0,18.0,0.289,491.0,98.0,298.0,210.0,43.0,539.0,5,31,10
4146,Jerry Stackhouse,2005,"$8,367,187","$11,688,078",1974-11-05,1996.0,G-F,6-6,218.0,1617.0,833.0,30.0,DAL,56.0,7.0,15.9,0.45,127.0,53.0,183.0,253.0,32.0,274.0,6,8,14
4147,Mehmet Okur,2005,"$8,250,000","$11,524,380",1979-05-26,2003.0,C-F,6-11,249.0,2304.0,1054.0,25.0,UTA,82.0,25.0,18.9,0.512,166.0,32.0,616.0,329.0,17.0,354.0,1,35,9
4148,Andre Miller,2005,"$8,100,000","$11,314,846",1976-03-19,2000.0,G,6-3,200.0,2852.0,1113.0,28.0,DEN,82.0,82.0,16.5,0.337,569.0,121.0,338.0,253.0,6.0,427.0,5,9,11
4149,Bobby Simmons,2005,"$8,000,000","$11,175,156",1980-06-02,2002.0,G-F,6-7,210.0,2799.0,1229.0,24.0,LAC,75.0,74.0,16.1,0.268,205.0,106.0,446.0,231.0,50.0,474.0,6,14,15
4150,PJ Brown,2005,"$8,000,000","$11,175,156",,,,,,,,,,,,,,,,,,,,-1,-1,-1
4151,Bonzi Wells,2005,"$8,000,000","$11,175,156",1976-09-28,1999.0,G-F,6-5,210.0,1489.0,721.0,28.0,MEM,69.0,19.0,15.9,0.305,80.0,85.0,229.0,141.0,36.0,272.0,6,16,13
4152,Austin Croshere,2005,"$7,900,000","$11,035,467",1975-05-01,1998.0,F,6-9,235.0,1827.0,647.0,29.0,IND,73.0,22.0,13.5,0.515,98.0,48.0,375.0,226.0,45.0,188.0,2,13,17
4153,Lorenzen Wright,2005,"$7,700,000","$10,756,088",1975-11-04,1997.0,F-C,6-11,225.0,2287.0,771.0,29.0,MEM,80.0,77.0,13.9,0.29,87.0,58.0,613.0,131.0,0.0,320.0,3,16,9
4154,Jason Williams,2005,"$7,562,500","$10,564,015",1975-11-18,1999.0,G,6-1,190.0,1952.0,719.0,29.0,MEM,71.0,68.0,15.4,0.157,399.0,75.0,122.0,80.0,107.0,266.0,5,16,7
4155,Ben Wallace,2005,"$7,500,000","$10,476,709",1974-09-10,1997.0,F-C,6-9,240.0,2671.0,721.0,30.0,DET,74.0,74.0,17.4,0.467,123.0,106.0,902.0,130.0,1.0,295.0,3,10,17
4156,Kwame Brown,2005,"$7,500,000","$10,476,709",1982-03-10,2002.0,F,6-11,270.0,908.0,292.0,22.0,WAS,42.0,14.0,10.4,0.544,39.0,25.0,206.0,74.0,0.0,109.0,2,37,9
4157,Predrag Stojakovic,2005,"$7,500,000","$10,476,709",,,,,,,,,,,,,,,,,,,,-1,-1,-1
4158,Manu Ginobili,2005,"$7,428,937","$10,377,441",,,,,,2193.0,1186.0,27.0,SAS,74.0,74.0,22.3,0.567,288.0,119.0,329.0,355.0,97.0,367.0,-1,31,-1
4159,Eddy Curry,2005,"$7,390,000","$10,323,051",1982-12-05,2002.0,C,7-0,295.0,1808.0,1012.0,22.0,CHI,63.0,60.0,16.3,0.43,37.0,21.0,338.0,226.0,0.0,393.0,0,5,18
4160,Troy Murphy,2005,"$7,365,079","$10,288,239",1980-05-02,2002.0,F-C,6-11,245.0,2375.0,1076.0,24.0,GSW,70.0,69.0,16.8,0.337,97.0,53.0,756.0,233.0,59.0,392.0,3,11,9
4161,Desmond Mason,2005,"$7,333,333","$10,243,893",1977-10-11,2001.0,F,6-7,224.0,2893.0,1377.0,27.0,MIL,80.0,71.0,14.8,0.486,217.0,58.0,312.0,420.0,1.0,478.0,2,18,15
4162,Adonal Foyle,2005,"$7,312,500","$10,214,791",1975-03-09,1998.0,C,6-10,250.0,1700.0,352.0,29.0,GSW,78.0,50.0,12.7,0.232,56.0,26.0,429.0,40.0,0.0,156.0,0,11,8
4163,Calvin Booth,2005,"$7,255,098","$10,134,606",1976-05-07,2000.0,C,6-11,230.0,451.0,124.0,28.0,TOT,51.0,1.0,11.9,0.296,8.0,15.0,107.0,26.0,0.0,49.0,0,34,9
4164,Darius Miles,2005,"$7,250,000","$10,127,485",1981-10-09,2001.0,F,6-9,210.0,1699.0,809.0,23.0,POR,63.0,22.0,15.5,0.308,129.0,75.0,299.0,129.0,8.0,336.0,2,29,17
4165,Cuttino Mobley,2005,"$7,200,000","$10,057,641",1975-09-01,1999.0,G,6-4,190.0,2388.0,1134.0,29.0,TOT,66.0,64.0,15.0,0.22,188.0,74.0,229.0,168.0,150.0,408.0,5,34,12
4166,Jonathan Bender,2005,"$7,175,000","$10,022,718",1981-01-30,2000.0,F,6-11,202.0,93.0,36.0,24.0,IND,7.0,0.0,5.8,0.15,4.0,1.0,14.0,3.0,1.0,16.0,2,13,9
4167,Corey Maggette,2005,"$7,000,000","$9,778,262",1979-11-12,2000.0,F,6-6,218.0,2436.0,1464.0,25.0,LAC,66.0,60.0,19.9,0.666,225.0,70.0,394.0,563.0,51.0,425.0,2,14,14
4168,Al Harrington,2005,"$6,957,500","$9,718,894",1980-02-17,1999.0,F,6-9,230.0,2550.0,1158.0,24.0,ATL,66.0,66.0,14.4,0.356,208.0,85.0,461.0,236.0,16.0,453.0,2,0,17
4169,Quentin Richardson,2005,"$6,940,000","$9,694,448",1980-04-13,2001.0,G,6-6,223.0,2839.0,1176.0,24.0,PHO,79.0,78.0,13.6,0.176,158.0,96.0,479.0,136.0,226.0,407.0,5,28,14
4170,Antoine Walker,2005,"$6,880,000","$9,610,634",1976-08-12,1997.0,F,6-8,224.0,2955.0,1473.0,28.0,TOT,77.0,77.0,15.5,0.271,265.0,89.0,695.0,201.0,110.0,581.0,2,34,16
4171,Sam Cassell,2005,"$6,875,000","$9,603,650",1969-11-18,1994.0,G,6-3,185.0,1522.0,799.0,35.0,MIN,59.0,38.0,18.6,0.226,301.0,36.0,157.0,134.0,27.0,319.0,5,19,11
4172,Metta World Peace,2005,"$6,842,105","$9,557,699",1979-11-13,2000.0,F,6-7,260.0,,,,,,,,,,,,,,,2,-1,15
4173,Mike Miller,2005,"$6,750,000","$9,429,038",1980-02-19,2001.0,F-G,6-8,218.0,2278.0,1022.0,24.0,MEM,76.0,51.0,16.7,0.196,220.0,54.0,300.0,108.0,140.0,387.0,4,16,16
4174,Radoslav Nesterovic,2005,"$6,720,000","$9,387,131",,,,,,,,,,,,,,,,,,,,-1,-1,-1
4175,Jason Terry,2005,"$6,666,667","$9,312,631",1977-09-15,2000.0,G,6-2,185.0,2401.0,993.0,27.0,DAL,80.0,57.0,18.4,0.233,429.0,109.0,188.0,146.0,103.0,372.0,5,8,10
4176,Jerome Williams,2005,"$6,620,063","$9,247,530",1973-05-10,1997.0,F,6-9,206.0,1211.0,359.0,31.0,NYK,79.0,4.0,13.2,0.708,41.0,55.0,283.0,115.0,0.0,122.0,2,24,17
4177,Kurt Thomas,2005,"$6,620,062","$9,247,528",1972-10-04,1996.0,F,6-9,230.0,2855.0,916.0,32.0,NYK,80.0,80.0,14.1,0.093,160.0,70.0,831.0,66.0,2.0,424.0,2,24,17
4178,Kenny Thomas,2005,"$6,500,000","$9,079,814",1977-07-25,2000.0,F,6-7,261.0,2167.0,908.0,27.0,TOT,73.0,58.0,15.2,0.291,152.0,67.0,535.0,173.0,1.0,367.0,2,34,15
4179,Jamal Crawford,2005,"$6,480,000","$9,051,877",1980-03-20,2001.0,G,6-5,185.0,2688.0,1241.0,24.0,NYK,70.0,67.0,15.2,0.197,302.0,92.0,203.0,182.0,185.0,437.0,5,24,13
4180,Lamond Murray,2005,"$6,388,500","$8,924,060",1973-04-20,1995.0,F,6-7,236.0,918.0,371.0,31.0,TOR,62.0,1.0,13.7,0.258,47.0,32.0,164.0,61.0,46.0,132.0,2,33,15
4181,Clarence Weatherspoon,2005,"$6,353,200","$8,874,750",1970-09-08,1993.0,F,6-6,240.0,525.0,123.0,34.0,HOU,40.0,18.0,9.0,0.307,17.0,9.0,122.0,29.0,0.0,47.0,2,12,14
4182,Joe Smith,2005,"$6,353,200","$8,874,750",1975-07-26,1996.0,F,6-10,225.0,2265.0,813.0,29.0,MIL,74.0,73.0,15.0,0.367,67.0,43.0,541.0,175.0,0.0,319.0,2,18,8
4183,Todd MacCulloch,2005,"$6,353,200","$8,874,750",1976-01-27,2000.0,C,7-0,280.0,,,,,,,,,,,,,,,0,-1,18
4184,Ruben Patterson,2005,"$6,353,200","$8,874,750",1975-07-31,1999.0,F,6-5,224.0,1957.0,809.0,29.0,POR,70.0,36.0,15.8,0.469,138.0,106.0,273.0,169.0,2.0,319.0,2,29,13
4185,Alvin Williams,2005,"$6,300,000","$8,800,435",1974-08-06,1998.0,G,6-5,185.0,,,,,,,,,,,,,,,5,-1,13
4186,Scot Pollard,2005,"$6,274,937","$8,765,425",1975-02-12,1998.0,C,6-11,265.0,865.0,191.0,29.0,IND,49.0,17.0,11.2,0.293,18.0,30.0,205.0,33.0,0.0,79.0,0,13,9
4187,Danny Fortson,2005,"$6,207,670","$8,671,460",1976-03-27,1998.0,F,6-7,260.0,1047.0,463.0,28.0,SEA,62.0,0.0,17.0,1.142,8.0,15.0,348.0,227.0,0.0,118.0,2,32,15
4188,Malik Rose,2005,"$6,008,750","$8,393,590",1974-11-23,1997.0,F-C,6-7,250.0,1475.0,534.0,30.0,TOT,76.0,5.0,12.2,0.422,59.0,46.0,341.0,137.0,1.0,198.0,3,34,15
4189,Reggie Miller,2005,"$6,000,000","$8,381,367",1965-08-24,1988.0,G-F,6-7,185.0,2105.0,974.0,39.0,IND,66.0,66.0,16.6,0.373,146.0,50.0,156.0,250.0,96.0,314.0,6,13,15
4190,Corliss Williamson,2005,"$6,000,000","$8,381,367",1973-12-04,1996.0,F,6-7,245.0,1527.0,741.0,31.0,TOT,72.0,9.0,14.7,0.418,78.0,38.0,259.0,195.0,0.0,273.0,2,34,15
4191,Howard Eisley,2005,"$5,926,984","$8,279,371",1972-12-04,1995.0,G,6-2,177.0,1428.0,415.0,32.0,UTA,74.0,1.0,9.3,0.205,250.0,45.0,90.0,66.0,27.0,161.0,5,35,10
4192,Ricky Davis,2005,"$5,909,800","$8,255,367",1979-09-23,1999.0,G,6-6,195.0,2696.0,1309.0,25.0,BOS,82.0,11.0,15.0,0.337,246.0,89.0,249.0,286.0,61.0,481.0,5,1,14
4193,Chauncey Billups,2005,"$5,909,800","$8,255,367",1976-09-25,1998.0,G,6-3,202.0,2866.0,1316.0,28.0,DET,80.0,80.0,19.0,0.418,464.0,81.0,271.0,343.0,165.0,404.0,5,10,11
4194,Juwan Howard,2005,"$5,900,400","$8,242,236",1973-02-07,1995.0,F,6-9,240.0,1624.0,585.0,31.0,HOU,61.0,47.0,13.0,0.213,94.0,32.0,346.0,97.0,0.0,244.0,2,12,17
4195,James Posey,2005,"$5,900,400","$8,242,236",1977-01-13,2000.0,F-G,6-8,215.0,1382.0,405.0,28.0,MEM,50.0,18.0,10.5,0.312,88.0,48.0,219.0,96.0,55.0,127.0,4,16,16
4196,Michael Olowokandi,2005,"$5,900,400","$8,242,236",1975-04-03,1999.0,C,7-0,269.0,1215.0,368.0,29.0,MIN,62.0,34.0,10.4,0.195,29.0,15.0,324.0,46.0,0.0,161.0,0,19,18
4197,Stephen Jackson,2005,"$5,610,000","$7,836,578",1978-04-05,2001.0,F-G,6-8,218.0,1806.0,953.0,26.0,IND,51.0,49.0,15.9,0.28,119.0,64.0,250.0,190.0,103.0,330.0,4,13,16
4198,Yao Ming,2005,"$5,594,906","$7,815,493",1980-09-12,2003.0,C,7-6,310.0,2447.0,1465.0,24.0,HOU,80.0,80.0,23.2,0.51,61.0,34.0,669.0,389.0,0.0,538.0,0,12,24
4199,Mark Blount,2005,"$5,515,875","$7,705,096",1975-11-30,2001.0,C,7-0,230.0,2130.0,771.0,29.0,BOS,82.0,57.0,12.5,0.265,129.0,33.0,397.0,117.0,0.0,327.0,0,1,18
4200,Jason Collins,2005,"$5,500,000","$7,682,920",1978-12-02,2002.0,C,7-0,255.0,2542.0,511.0,26.0,NJN,80.0,80.0,8.6,0.463,105.0,71.0,488.0,137.0,2.0,186.0,0,20,18
4201,Nazr Mohammed,2005,"$5,500,000","$7,682,920",1977-09-05,1999.0,C,6-10,221.0,1933.0,731.0,27.0,TOT,77.0,59.0,16.4,0.377,34.0,58.0,586.0,153.0,0.0,289.0,0,34,8
4202,Eric Snow,2005,"$5,484,375","$7,661,093",1973-04-24,1996.0,G,6-3,190.0,1844.0,322.0,31.0,CLE,81.0,15.0,9.0,0.245,317.0,67.0,155.0,59.0,13.0,125.0,5,7,11
4203,Eddie Robinson,2005,"$5,444,444","$7,605,314",1976-04-19,2000.0,G-F,6-8,210.0,,,,,,,,,,,,,,,6,-1,16
4204,Jamaal Tinsley,2005,"$5,400,000","$7,543,230",1978-02-28,2002.0,G,6-3,195.0,1301.0,616.0,26.0,IND,40.0,40.0,18.6,0.314,257.0,81.0,160.0,122.0,58.0,218.0,5,13,11
4205,Marquis Daniels,2005,"$5,393,300","$7,533,871",1981-01-07,2004.0,G-F,6-6,200.0,1412.0,545.0,24.0,DAL,60.0,17.0,14.6,0.264,128.0,83.0,216.0,98.0,7.0,220.0,6,8,14
4206,Antonio McDyess,2005,"$5,393,300","$7,533,871",1974-09-07,1996.0,F-C,6-9,220.0,1797.0,740.0,30.0,DET,77.0,8.0,17.2,0.321,71.0,46.0,482.0,126.0,0.0,307.0,3,10,17
4207,Derek Fisher,2005,"$5,393,300","$7,533,871",1974-08-09,1997.0,G,6-1,200.0,2222.0,877.0,30.0,GSW,74.0,32.0,13.4,0.269,301.0,76.0,218.0,175.0,108.0,297.0,5,11,7
4208,Brian Cardinal,2005,"$5,393,300","$7,533,871",1977-05-02,2001.0,F,6-8,245.0,1433.0,522.0,27.0,MEM,58.0,16.0,14.0,0.419,114.0,88.0,225.0,158.0,44.0,160.0,2,16,16
4209,Hidayet Turkoglu,2005,"$5,393,300","$7,533,871",,,,,,,,,,,,,,,,,,,,-1,-1,-1
4210,Etan Thomas,2005,"$5,393,300","$7,533,871",1978-04-01,2002.0,F,6-9,256.0,976.0,332.0,26.0,WAS,47.0,10.0,13.0,0.565,20.0,17.0,244.0,76.0,0.0,128.0,2,37,17
4211,Troy Hudson,2005,"$5,253,000","$7,337,887",1976-03-13,1998.0,G,6-1,170.0,1729.0,691.0,28.0,MIN,79.0,32.0,12.1,0.136,283.0,27.0,105.0,70.0,89.0,266.0,5,19,7
4212,Tony Battie,2005,"$5,200,000","$7,263,851",1976-02-11,1998.0,C-F,6-11,230.0,1894.0,394.0,28.0,ORL,81.0,32.0,8.6,0.266,42.0,30.0,452.0,68.0,0.0,163.0,1,26,9
4213,Alonzo Mourning,2005,"$5,138,500","$7,177,942",1970-02-08,1993.0,C,6-10,240.0,702.0,282.0,34.0,TOT,37.0,17.0,15.4,0.665,18.0,8.0,198.0,82.0,0.0,100.0,0,34,8
4214,David Wesley,2005,"$5,070,000","$7,082,255",1970-11-14,1994.0,G,6-0,190.0,2774.0,948.0,34.0,TOT,80.0,79.0,11.8,0.225,265.0,96.0,228.0,162.0,118.0,334.0,5,34,6
4215,Matt Harpring,2005,"$5,020,000","$7,012,410",1976-05-31,1999.0,F,6-7,231.0,2584.0,1090.0,28.0,UTA,78.0,55.0,15.5,0.368,142.0,70.0,480.0,245.0,9.0,418.0,2,35,15
4216,Devean George,2005,"$5,000,600","$6,985,311",1977-08-29,2000.0,G-F,6-8,220.0,306.0,110.0,27.0,LAL,15.0,3.0,10.7,0.192,14.0,8.0,53.0,15.0,21.0,37.0,6,15,16
4217,Gerald Wallace,2005,"$5,000,000","$6,984,473",1982-07-23,2002.0,F,6-7,215.0,2147.0,780.0,22.0,CHA,70.0,68.0,14.1,0.454,137.0,117.0,386.0,191.0,17.0,286.0,2,3,15
4218,Earl Watson,2005,"$5,000,000","$6,984,473",1979-06-12,2002.0,G,6-1,195.0,1808.0,615.0,25.0,MEM,80.0,14.0,13.1,0.249,359.0,83.0,164.0,91.0,52.0,236.0,5,16,7
4219,Stromile Swift,2005,"$5,000,000","$6,984,473",1979-11-21,2001.0,F,6-9,225.0,1279.0,604.0,25.0,MEM,60.0,14.0,16.7,0.449,43.0,41.0,273.0,166.0,0.0,219.0,2,16,17
4220,Jeff Foster,2005,"$5,000,000","$6,984,473",1977-01-16,2000.0,F-C,6-11,236.0,1594.0,426.0,28.0,IND,61.0,43.0,15.4,0.438,43.0,46.0,550.0,90.0,0.0,168.0,3,13,9
4221,Udonis Haslem,2005,"$5,000,000","$6,984,473",1980-06-09,2004.0,F-C,6-8,235.0,2675.0,870.0,24.0,MIA,80.0,80.0,15.5,0.351,108.0,63.0,726.0,178.0,0.0,346.0,3,17,16
4222,Marko Jaric,2005,"$5,000,000","$6,984,473",,,,,,1656.0,493.0,26.0,LAC,50.0,41.0,13.9,0.179,303.0,84.0,161.0,59.0,56.0,189.0,-1,14,-1
4223,Jerome James,2005,"$5,000,000","$6,984,473",1975-11-17,1999.0,C,7-0,300.0,1330.0,395.0,29.0,SEA,80.0,80.0,10.0,0.19,19.0,23.0,241.0,47.0,0.0,174.0,0,32,18
4224,Shareef Abdur-Rahim,2005,"$5,000,000","$6,984,473",1976-12-11,1997.0,F,6-9,225.0,1867.0,909.0,28.0,POR,54.0,49.0,18.7,0.379,111.0,49.0,392.0,220.0,15.0,337.0,2,29,17
4225,Antonio Daniels,2005,"$5,000,000","$6,984,473",1975-03-19,1998.0,G,6-4,195.0,2026.0,843.0,29.0,SEA,75.0,2.0,18.0,0.488,309.0,51.0,169.0,248.0,49.0,273.0,5,32,12
4226,Brian Skinner,2005,"$4,950,000","$6,914,628",1976-05-19,1999.0,F,6-9,255.0,941.0,233.0,28.0,TOT,49.0,23.0,13.7,0.341,43.0,31.0,280.0,25.0,0.0,104.0,2,34,17
4227,Shane Battier,2005,"$4,903,000","$6,848,974",1978-09-09,2002.0,F,6-8,220.0,2516.0,792.0,26.0,MEM,80.0,72.0,14.8,0.372,126.0,91.0,413.0,180.0,70.0,271.0,2,16,16
4228,Donyell Marshall,2005,"$4,799,108","$6,703,848",1973-05-18,1995.0,F,6-9,218.0,1645.0,747.0,31.0,TOR,65.0,2.0,19.9,0.154,81.0,57.0,428.0,72.0,151.0,262.0,2,33,17
4229,Dan Gadzuric,2005,"$4,750,000","$6,635,249",1978-02-02,2003.0,C,6-11,240.0,1783.0,593.0,26.0,MIL,81.0,81.0,18.1,0.441,30.0,47.0,674.0,107.0,0.0,243.0,0,18,9
4230,Brent Barry,2005,"$4,691,390","$6,553,377",1971-12-31,1996.0,G,6-6,185.0,1742.0,601.0,33.0,SAS,81.0,8.0,14.0,0.294,178.0,39.0,190.0,113.0,100.0,194.0,5,31,14
4231,LeBron James,2005,"$4,621,800","$6,456,167",1984-12-30,2004.0,F-G,6-9,250.0,3388.0,2175.0,20.0,CLE,80.0,80.0,25.7,0.378,577.0,177.0,588.0,477.0,108.0,795.0,4,7,17
4232,Brevin Knight,2005,"$4,600,000","$6,425,715",1975-11-08,1998.0,G,5-10,173.0,1944.0,666.0,29.0,CHA,66.0,61.0,18.0,0.334,591.0,131.0,170.0,167.0,3.0,248.0,5,3,0
4233,Marc Jackson,2005,"$4,550,000","$6,355,870",1975-01-16,2001.0,C,6-10,270.0,1976.0,969.0,30.0,PHI,81.0,23.0,15.9,0.477,81.0,32.0,406.0,289.0,0.0,340.0,0,27,8
4234,Morris Peterson,2005,"$4,550,000","$6,355,870",1977-08-26,2001.0,F,6-7,218.0,2510.0,1029.0,27.0,TOR,82.0,61.0,14.4,0.267,169.0,91.0,340.0,188.0,129.0,356.0,2,33,15
4235,Mike Dunleavy,2005,"$4,506,261","$6,294,771",1954-03-21,1977.0,G,6-3,180.0,2570.0,1057.0,24.0,GSW,79.0,79.0,14.5,0.19,203.0,79.0,435.0,134.0,107.0,408.0,5,11,11
4236,Shawn Bradley,2005,"$4,500,000","$6,286,025",1972-03-22,1994.0,C,7-6,235.0,885.0,211.0,32.0,DAL,77.0,14.0,11.0,0.339,15.0,25.0,214.0,43.0,0.0,84.0,0,8,24
4237,Chucky Atkins,2005,"$4,500,000","$6,286,025",1974-08-14,2000.0,G,5-11,160.0,2903.0,1115.0,30.0,LAL,82.0,82.0,13.4,0.223,358.0,73.0,197.0,163.0,176.0,388.0,5,15,1
4238,Dwight Howard,2005,"$4,493,160","$6,276,470",1985-12-08,2005.0,C,6-10,265.0,2670.0,981.0,19.0,ORL,82.0,82.0,17.2,0.61,75.0,77.0,823.0,277.0,0.0,352.0,0,26,8
4239,Greg Ostertag,2005,"$4,400,000","$6,146,336",1973-03-06,1996.0,C,7-2,280.0,556.0,87.0,31.0,SAC,56.0,3.0,10.0,0.452,37.0,7.0,167.0,13.0,0.0,37.0,0,30,20
4240,Trenton Hassell,2005,"$4,350,000","$6,076,491",1979-03-04,2002.0,G,6-5,200.0,2068.0,541.0,25.0,MIN,82.0,51.0,9.3,0.24,128.0,30.0,219.0,90.0,1.0,225.0,5,19,13
4241,Andrew Bogut,2005,"$4,340,520","$6,063,248",1984-11-28,2006.0,C,7-0,260.0,,,,,,,,,,,,,,,0,-1,18
4242,Raja Bell,2005,"$4,250,000","$5,936,802",1976-09-19,2001.0,G,6-5,204.0,1790.0,772.0,28.0,UTA,63.0,32.0,12.2,0.225,91.0,44.0,201.0,112.0,54.0,303.0,5,35,13
4243,Moochie Norris,2005,"$4,200,000","$5,866,957",1973-07-27,1997.0,G,6-1,175.0,360.0,90.0,31.0,TOT,38.0,0.0,6.1,0.22,39.0,18.0,46.0,20.0,0.0,35.0,5,34,7
4244,Eduardo Najera,2005,"$4,190,476","$5,853,653",,,,,,1185.0,354.0,28.0,TOT,68.0,4.0,11.2,0.283,65.0,41.0,243.0,58.0,6.0,145.0,-1,34,-1
4245,Darko Milicic,2005,"$4,135,200","$5,776,438",,,,,,254.0,67.0,19.0,DET,37.0,2.0,4.7,0.316,7.0,2.0,43.0,17.0,0.0,25.0,-1,10,-1
4246,Drew Gooden,2005,"$4,065,811","$5,679,509",1981-09-24,2003.0,F,6-10,250.0,2523.0,1184.0,23.0,CLE,82.0,80.0,19.7,0.329,130.0,77.0,753.0,251.0,5.0,464.0,2,7,8
4247,Emeka Okafor,2005,"$4,020,120","$5,615,683",1982-09-28,2005.0,C-F,6-10,252.0,2600.0,1105.0,22.0,CHA,73.0,73.0,16.3,0.342,64.0,62.0,795.0,209.0,0.0,448.0,1,3,8
4248,Zaza Pachulia,2005,"$4,000,000","$5,587,578",1984-02-10,2004.0,C,6-11,270.0,1397.0,458.0,20.0,MIL,74.0,4.0,14.4,0.523,60.0,44.0,378.0,138.0,0.0,160.0,0,18,9
4249,Carlos Arroyo,2005,"$4,000,000","$5,587,578",1979-07-30,2002.0,G,6-2,202.0,1448.0,461.0,25.0,TOT,70.0,16.0,11.3,0.347,280.0,44.0,104.0,119.0,8.0,167.0,5,34,10
4250,Sarunas Jasikevicius,2005,"$4,000,000","$5,587,578",,,,,,,,,,,,,,,,,,,,-1,-1,-1
4251,Gordan Giricek,2005,"$4,000,000","$5,587,578",,,,,,1660.0,715.0,27.0,UTA,81.0,44.0,12.9,0.217,137.0,46.0,182.0,111.0,38.0,283.0,-1,35,-1
4252,Brendan Haywood,2005,"$4,000,000","$5,587,578",1979-11-27,2002.0,C,7-0,268.0,1865.0,637.0,25.0,WAS,68.0,68.0,16.5,0.611,57.0,52.0,464.0,159.0,0.0,239.0,0,37,18
4253,Eric Williams,2005,"$3,938,000","$5,500,970",1972-07-17,1996.0,F,6-8,220.0,1322.0,424.0,32.0,TOT,55.0,39.0,10.7,0.488,92.0,38.0,172.0,112.0,28.0,142.0,2,34,16
4254,Marvin Williams,2005,"$3,883,560","$5,424,923",1986-06-19,2006.0,F,6-8,237.0,,,,,,,,,,,,,,,2,-1,16
4255,Rafer Alston,2005,"$3,850,000","$5,378,044",1976-07-24,2000.0,G,6-2,171.0,2717.0,1136.0,28.0,TOR,80.0,78.0,16.5,0.265,514.0,118.0,279.0,191.0,139.0,403.0,5,33,10
4256,Chris Mihm,2005,"$3,792,817","$5,298,165",1979-07-16,2001.0,C,7-0,265.0,1870.0,735.0,25.0,LAL,75.0,75.0,15.7,0.467,50.0,14.0,502.0,175.0,0.0,280.0,0,15,18
4257,Damon Stoudamire,2005,"$3,750,000","$5,238,354",1973-09-03,1996.0,G,5-10,171.0,2762.0,1277.0,31.0,POR,81.0,70.0,16.6,0.171,458.0,86.0,310.0,182.0,181.0,457.0,5,29,0
4258,Carmelo Anthony,2005,"$3,713,640","$5,187,563",1984-05-29,2004.0,F,6-7,238.0,2608.0,1558.0,20.0,DEN,75.0,75.0,16.7,0.466,194.0,68.0,426.0,456.0,42.0,530.0,2,9,15
4259,Evan Eschmeyer,2005,"$3,711,400","$5,184,434",1975-05-30,2000.0,C,6-11,255.0,,,,,,,,,,,,,,,0,-1,9
4260,Tariq Abdul-Wahad,2005,"$3,656,250","$5,107,395",1974-11-03,1998.0,F,6-6,223.0,,,,,,,,,,,,,,,2,-1,14
4261,Kyle Korver,2005,"$3,630,363","$5,071,234",1981-03-17,2004.0,G-F,6-7,212.0,2667.0,942.0,23.0,PHI,82.0,57.0,12.8,0.126,182.0,103.0,379.0,82.0,226.0,317.0,6,27,15
4262,Ben Gordon,2005,"$3,610,200","$5,043,068",1983-04-04,2005.0,G,6-3,200.0,2002.0,1235.0,21.0,CHI,82.0,3.0,14.9,0.256,164.0,53.0,215.0,233.0,134.0,434.0,5,5,11
4263,Speedy Claxton,2005,"$3,600,000","$5,028,820",1978-05-08,2002.0,G,5-11,166.0,1866.0,712.0,26.0,TOT,62.0,47.0,15.8,0.416,374.0,109.0,184.0,187.0,11.0,257.0,5,34,1
4264,Greg Buckner,2005,"$3,595,926","$5,023,128",1976-09-16,2000.0,G,6-4,210.0,1522.0,432.0,28.0,DEN,70.0,41.0,13.7,0.267,133.0,75.0,208.0,63.0,49.0,160.0,5,9,12
4265,Damon Jones,2005,"$3,590,000","$5,014,851",1976-08-25,1999.0,G,6-3,185.0,2576.0,955.0,28.0,MIA,82.0,66.0,15.5,0.118,350.0,44.0,231.0,68.0,225.0,331.0,5,17,11
4266,Voshon Lenard,2005,"$3,520,000","$4,917,068",1973-05-14,1996.0,G,6-4,205.0,54.0,29.0,31.0,DEN,3.0,1.0,15.1,0.308,6.0,1.0,6.0,5.0,4.0,10.0,5,9,12
4267,Bob Sura,2005,"$3,520,000","$4,917,068",1973-03-25,1996.0,G,6-5,200.0,1922.0,626.0,31.0,HOU,61.0,59.0,14.4,0.373,317.0,65.0,337.0,141.0,55.0,215.0,5,12,13
4268,Tyronn Lue,2005,"$3,500,000","$4,889,131",1977-05-03,1999.0,G,6-0,175.0,2007.0,787.0,27.0,TOT,70.0,49.0,14.1,0.252,322.0,33.0,149.0,142.0,55.0,295.0,5,34,6
4269,Othella Harrington,2005,"$3,500,000","$4,889,131",1974-01-31,1997.0,F-C,6-9,235.0,1271.0,561.0,31.0,CHI,70.0,28.0,14.5,0.417,56.0,24.0,292.0,127.0,0.0,217.0,3,5,17
4270,Dale Davis,2005,"$3,500,000","$4,889,131",1969-03-25,1992.0,F-C,6-11,230.0,1307.0,284.0,35.0,TOT,61.0,28.0,13.4,0.423,47.0,32.0,375.0,60.0,0.0,112.0,3,34,9
